canonical_path,sha256,duplicate_source_paths,scene_id,view,physical_stack_ids,tray_counts_gt,annotation_status,split
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 11.59.01.jpeg,e9e5ca123d6329ef13dd51709bf93160bcf8c83d47af7bd383ffa194c5abf3df,egg pic data/WhatsApp Image 2026-07-03 at 11.59.01 AM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 11.59.02.jpeg,71c0181cf192c62d08b96749393417907e17e81913b7125fa34e23bb4c3fe118,egg pic data/WhatsApp Image 2026-07-03 at 11.59.02 AM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 11.59.03 (1).jpeg,19e414a8a4fe6576bc45b0510eeed23675b3616cc32ab28a19d8f1e17f4c1a45,egg pic data/WhatsApp Image 2026-07-03 at 11.59.03 AM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 11.59.03.jpeg,7a4039a68362169ba58ac17f69a564cae52f6ce3154e20810ad596f3f4499594,egg pic data/WhatsApp Image 2026-07-03 at 11.59.03 AM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 11.59.04.jpeg,3c1a49f904d57905bf79abf675af3308fe38d096cc006493285178cc5d38d7d8,egg pic data/WhatsApp Image 2026-07-03 at 11.59.04 AM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 11.59.05.jpeg,8d743297cb1ba2b58f90c4382c5b258a650d40c2714c70c0ff661dd9bd34b635,egg pic data/WhatsApp Image 2026-07-03 at 11.59.05 AM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 11.59.09 (1).jpeg,ed7e017084486eba0eb823cf385c2ab01407b59d1bf1fd9c0249896151e37182,egg pic data/WhatsApp Image 2026-07-03 at 11.59.09 AM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 11.59.09.jpeg,b230c636436aab42d83f87faec4507e02b7e172462054571ef717a48a5936934,egg pic data/WhatsApp Image 2026-07-03 at 11.59.09 AM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 11.59.10.jpeg,a964fb961ebbdcc2dfb33d30f06448b2752e40919fb78221de77ebad041796b0,egg pic data/WhatsApp Image 2026-07-03 at 11.59.10 AM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.01.jpeg,f702d1b88986f38a31aef239ea3313ae7682aec31451d8718d9a03b1c03a3836,egg pic data/WhatsApp Image 2026-07-03 at 12.00.01 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.19.jpeg,8c41723912580eb9e8e2f79144118ec1ba5a067c32c5f616dad540e808feecf6,egg pic data/WhatsApp Image 2026-07-03 at 12.00.19 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.20.jpeg,9c50359ec83b45bbfc22ce9de5bb3427d17af1e807e9298980c6c4b26dd7906d,egg pic data/WhatsApp Image 2026-07-03 at 12.00.20 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.21.jpeg,2c95d7aefadd98bf97b6cca31d025fddabf4f409ee22621b0fe7a33b12662365,egg pic data/WhatsApp Image 2026-07-03 at 12.00.21 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.22 (1).jpeg,7c63f82d45091277e0a2a60981b79a72e78d1a5868ce46975a8ce9fcde25ece9,egg pic data/WhatsApp Image 2026-07-03 at 12.00.22 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.22.jpeg,562e32b692b5617c5181e2e6a4a2bf9db0983f36ea343499b30957a06c160eb8,egg pic data/WhatsApp Image 2026-07-03 at 12.00.22 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.23.jpeg,e8cc396f5e44382d0de678f9e97cf61082f07abca7cf46cdcbf314d79050e3b0,egg pic data/WhatsApp Image 2026-07-03 at 12.00.23 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.24 (1).jpeg,47784ec2a54b9d0adb5d550119f847c052fcd2ef026aa2fc0316959285769b30,egg pic data/WhatsApp Image 2026-07-03 at 12.00.24 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.24.jpeg,2ca999a5d8e85ea6648505704188b1ac3095f0e4884786bb7b7e3d53dcf24c40,egg pic data/WhatsApp Image 2026-07-03 at 12.00.24 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.25 (1).jpeg,1d754b1d685420450939201b71748d45cf056c33562e4a631da281c891e01a7e,egg pic data/WhatsApp Image 2026-07-03 at 12.00.25 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.25.jpeg,73c466080326f170c802e16fec31233fbb2ad0dc4ed9e59a55338a052ce0295b,egg pic data/WhatsApp Image 2026-07-03 at 12.00.25 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.26 (1).jpeg,c9964f90de6ca7b4c2338ad92426cb62c19df75bfe102966ed3f50bc5a942a15,egg pic data/WhatsApp Image 2026-07-03 at 12.00.26 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.26.jpeg,e4fecfe169ab240753d7db11b80ee79a6bd1df9149df3e11feedaad350acbab2,egg pic data/WhatsApp Image 2026-07-03 at 12.00.26 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.27.jpeg,015c90fdb6fdfca1f073cf9ee8b75053cf5df3a7b1d386516b87e56bd3366f95,egg pic data/WhatsApp Image 2026-07-03 at 12.00.27 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.29.jpeg,9cf34147be4362e188ac8e48f8b65156abba7f89fe1de66b064e3ef7e7aea71a,egg pic data/WhatsApp Image 2026-07-03 at 12.00.29 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.31.jpeg,7acc487082a40afa583f8ea4f0a4a36a4afe45e73788e7e47a37b068d2862c57,egg pic data/WhatsApp Image 2026-07-03 at 12.00.31 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.32.jpeg,dc93de6b04c50ae3c5ada8680e9544a61bb25cde83871df014b9739643f4bfd6,egg pic data/WhatsApp Image 2026-07-03 at 12.00.32 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.33.jpeg,bfda81febd5e061f6d474ffe3603c538e582924150580d648e95218c416b42aa,egg pic data/WhatsApp Image 2026-07-03 at 12.00.33 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.34.jpeg,58e3494ec16549e0f358e886e3fd365a3ca884982ad7ed8ae6e83b791a74c361,egg pic data/WhatsApp Image 2026-07-03 at 12.00.34 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.35.jpeg,8e7ee75834f400c7aed11a5f2214d73ff3a36aaddf49b78cf8fa34fcd8d52b76,egg pic data/WhatsApp Image 2026-07-03 at 12.00.35 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.36 (1).jpeg,954752d855dea637347e6d3e5644bcc7cfb8155eeaff509fe77276874b7f226b,egg pic data/WhatsApp Image 2026-07-03 at 12.00.36 PM (3).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.36 (2).jpeg,39d84683ad6dc7a2f799a18b38b5e7e929880f0a2dec88a4d9226e6b6a9afd68,egg pic data/WhatsApp Image 2026-07-03 at 12.00.36 PM (4).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.36.jpeg,3c1f93f50b67d6d39b2725b150775cf787486e81e73546d5c0d3493be7cae450,egg pic data/WhatsApp Image 2026-07-03 at 12.00.36 PM (5).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.37.jpeg,cdccdb4d3baae61819a754d320ef72394b63dea13e90262be9c792af26ef312a,egg pic data/WhatsApp Image 2026-07-03 at 12.00.37 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.38 (1).jpeg,35d51811e6a6911d40e1d355f877cf27a5545e1794e89baca04f82cc18c4c573,egg pic data/WhatsApp Image 2026-07-03 at 12.00.38 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.38.jpeg,accd89f548c955b2419dbcedf30f3ab01e271f226acff0637dfaa914a50bb9b2,egg pic data/WhatsApp Image 2026-07-03 at 12.00.38 PM (3).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.40 (1).jpeg,d3ca08e0871eb47890a32ca9c85640d8e3412a4fd3109cc170b94a429857b202,egg pic data/WhatsApp Image 2026-07-03 at 12.00.40 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.40.jpeg,3c10ced76389577195fa8cf61b64ea866d3a7aa6926556a554187c6519af4616,egg pic data/WhatsApp Image 2026-07-03 at 12.00.40 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.41.jpeg,946885751d2ffe5ff02034ecfc2b43e19522d3d61388659c8831eb5b957548fd,egg pic data/WhatsApp Image 2026-07-03 at 12.00.41 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.42.jpeg,dd502c668adf7c476a2008635bcde482fd0173173ae76b592a2c5232939b537f,egg pic data/WhatsApp Image 2026-07-03 at 12.00.42 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.43 (1).jpeg,e4678b1f84a9911807ac7fdbc4c48eace7f18b55a0f882bcfcc733a7456590c1,egg pic data/WhatsApp Image 2026-07-03 at 12.00.43 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.43.jpeg,ccf833d6419f0aed1a4d91478e4add8044602cb95a8b5a13983e5a1d080021d5,egg pic data/WhatsApp Image 2026-07-03 at 12.00.43 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.44 (1).jpeg,e7186fd9b5fc576ed57938c94b5a55faff37ce5849e845be543380ad32676a09,egg pic data/WhatsApp Image 2026-07-03 at 12.00.44 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.44.jpeg,4cd1f2a21161bca1eada994351a5973cfa245f3c3ac1e837e21a0055ebb4ba33,egg pic data/WhatsApp Image 2026-07-03 at 12.00.44 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.45.jpeg,c7f142d5dac9e9196c7828632ed071b6e1dde0e8cee24e65c94a852973cf841a,egg pic data/WhatsApp Image 2026-07-03 at 12.00.45 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.46.jpeg,6fd379212d5b39af5069eed239143c5256b566fe08bf0fdbb047c7080da9674f,egg pic data/WhatsApp Image 2026-07-03 at 12.00.46 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.48 (1).jpeg,7697763100735d2085b10523dcf949db4c8caa37c8d4e016136b19bb165bbdf9,egg pic data/WhatsApp Image 2026-07-03 at 12.00.48 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.48.jpeg,663d1a6c70de6ecef3bb1e31e81be835b26c06485ed33a68dce416287ab5131b,egg pic data/WhatsApp Image 2026-07-03 at 12.00.48 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.49.jpeg,da3a4612acd35b390ad7d1ca0df6c1b213638c77dcded0ef566fa70281ab33b0,egg pic data/WhatsApp Image 2026-07-03 at 12.00.49 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.50 (1).jpeg,3a9875ccaf52d0ff996ea4ec30927cf974cdfe198e47eb28df8a3783aa65d4e5,egg pic data/WhatsApp Image 2026-07-03 at 12.00.50 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.50.jpeg,37f592b104d5b237bac8db722a7309e37ea7aa470fc0046a0661bbaf46f0b4f4,egg pic data/WhatsApp Image 2026-07-03 at 12.00.50 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.51 (1).jpeg,74d392c65fd6b4586c589c52e9b9b4054341a7b1124076535092d3c1dd2735cf,egg pic data/WhatsApp Image 2026-07-03 at 12.00.51 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.51.jpeg,79864ee402436557415d3ab87d218f0f06a309af5ca7236ff311ec56f8876d5a,egg pic data/WhatsApp Image 2026-07-03 at 12.00.51 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.52 (1).jpeg,d7c9bd5da8895bca07a0d7daf2855fc348898f094ab4c0e3ea696efb6ce9f0a6,egg pic data/WhatsApp Image 2026-07-03 at 12.00.52 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.52 (2).jpeg,b91c4566c60a1902845694af06bb94ead11a626126bdd221a2ee6e63eb9f296f,egg pic data/WhatsApp Image 2026-07-03 at 12.00.52 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.52.jpeg,2b588d2747ad49e43c760931e49a9449eceba32bafac3938ce96b4d5a91a2ab8,egg pic data/WhatsApp Image 2026-07-03 at 12.00.52 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.53 (1).jpeg,9ce100353a69ae7ada4fd342b40d99477915cfa971ba893e584b53eb178ab30f,egg pic data/WhatsApp Image 2026-07-03 at 12.00.53 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.53.jpeg,e385acedad051bd46542c888b1e37de828a4118ded3fdf6054a59f476811dc74,egg pic data/WhatsApp Image 2026-07-03 at 12.00.53 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.54 (1).jpeg,4601577103d74602b274b3f5846325b36fe78e147a662b1152375a77ce8b02bb,egg pic data/WhatsApp Image 2026-07-03 at 12.00.54 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.54.jpeg,325eea7a97150b496d154116c88eb7265801c0b5686e5d834ff5ba0b4652d723,egg pic data/WhatsApp Image 2026-07-03 at 12.00.54 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.55 (1).jpeg,4383ee36e19ec67633b83d3fd4f58bad2343efeae4db88e0e6f4988f154e0a13,egg pic data/WhatsApp Image 2026-07-03 at 12.00.55 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.55.jpeg,de0a686cf02587597792248031c58a3f66ebb8f473f0cc02c96e27ea63d2b3d6,egg pic data/WhatsApp Image 2026-07-03 at 12.00.55 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.57.jpeg,5881d76126d98e2e05c9dedaf9c12aa0a3746fb08cd5f39a44fb3fb7b96bcfca,egg pic data/WhatsApp Image 2026-07-03 at 12.00.57 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.58.jpeg,bca9e2344d8f8dc6b9ffcc8da73a10a4b7cac7511ddafb3d0931644deb8e265b,egg pic data/WhatsApp Image 2026-07-03 at 12.00.58 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.00.59.jpeg,d6aa44d1b5a35e31a5b9f101c04ac01548a4f39b437f180e9772405736a22f49,egg pic data/WhatsApp Image 2026-07-03 at 12.00.59 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.00.jpeg,26d6b9f54906a4d73b321d71dd531a5ded60b2986ab21b6b0340b04ed2135ac8,egg pic data/WhatsApp Image 2026-07-03 at 12.01.00 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.01.jpeg,8849409dbc3b51589127032081674f1ad42ad5f8e5a7c7c061a8bb7afc4429fe,egg pic data/WhatsApp Image 2026-07-03 at 12.01.01 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.02 (1).jpeg,5d288baeed091f410a04ef25337c51564f3b7bca35a56bee318c610bdb42bc33,egg pic data/WhatsApp Image 2026-07-03 at 12.01.02 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.02 (2).jpeg,da63936638a94a128fb06befb430ac52b2b5b8d2e602ba52a9679e8d060f25ef,egg pic data/WhatsApp Image 2026-07-03 at 12.01.02 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.02.jpeg,8ff61a84ad3c8a22dd679512d4968495886f6b91c334b6f28957f4130d83da1c,egg pic data/WhatsApp Image 2026-07-03 at 12.01.02 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.03.jpeg,958e062064c69464010940f7db2d10642b37f1f1693c844c0be72e5967ac27ee,egg pic data/WhatsApp Image 2026-07-03 at 12.01.03 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.04 (1).jpeg,4fff068842b829dd2b46724036921c1b32e32d01dca9b98ba0c8181731f5619d,egg pic data/WhatsApp Image 2026-07-03 at 12.01.04 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.04.jpeg,08e41a2135d15aa31ef2499d1aba6a54a65d1d062c9f70fa9950f201afa98fce,egg pic data/WhatsApp Image 2026-07-03 at 12.01.04 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.05 (1).jpeg,57a4766d741a2eff9d53d5aaee68f7bd699f1ab66ff7bf8e03e4afabcb614b44,egg pic data/WhatsApp Image 2026-07-03 at 12.01.05 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.05 (2).jpeg,81444030c1f03e46f3ebeaa0c68341fea46920eb7e36c44b9031f3c2278892da,egg pic data/WhatsApp Image 2026-07-03 at 12.01.05 PM (2).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.05.jpeg,a524ea9b920aae9450614a82595720f8263ca930baec183a7af2b23118c87368,egg pic data/WhatsApp Image 2026-07-03 at 12.01.05 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.06.jpeg,5961cc0c62fa659ddfb4cd8743ff3592b788abfbae86579f898b99f111733037,egg pic data/WhatsApp Image 2026-07-03 at 12.01.06 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.08.46/WhatsApp Image 2026-07-03 at 12.01.07.jpeg,18022aba0e62f9aecc93cfc14fa8c0fd889fa6071d4ede786108e9440d331626,egg pic data/WhatsApp Image 2026-07-03 at 12.01.07 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.07.jpeg,d444780fe80c72571a6dd67dcda423c0718926b92e3a21b310dbc139c0331bd5,egg pic data/WhatsApp Image 2026-07-03 at 12.01.07 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.08 (1).jpeg,97c3279e2d30b6f42ce1c9acc17bf7a8604d60343e9036b2aa8c65e83dcf07ee,egg pic data/WhatsApp Image 2026-07-03 at 12.01.08 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.08.jpeg,e23f8e171cc5742b551a417a74ae3f88bb8ea7dd0d59551c32cf02fb065a8acf,egg pic data/WhatsApp Image 2026-07-03 at 12.01.08 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.09 (1).jpeg,f90557f4640b942981a0e95389ccf71c0bffb632d5273692eda04dc750f44173,egg pic data/WhatsApp Image 2026-07-03 at 12.01.09 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.09.jpeg,3c1bc74c04a9c04d9b094c7c4a2c054182ab8cd51d0dfba3cfd9e212026fec78,egg pic data/WhatsApp Image 2026-07-03 at 12.01.09 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.10.jpeg,ecc86aed48636d6e20bc912c1f1c37de49f7d88efb9b10ef6470c2bb94f86f7a,egg pic data/WhatsApp Image 2026-07-03 at 12.01.10 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.11.jpeg,ec5cccdb9368e474d78e65ee72a293ca6b84a13d3c59265c877a58da90b3edde,egg pic data/WhatsApp Image 2026-07-03 at 12.01.11 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.13 (1).jpeg,f2dc4416ff8058490f92777e6a9edb2bafc82445275f519960ddf2cde4730c44,egg pic data/WhatsApp Image 2026-07-03 at 12.01.13 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.13.jpeg,2a44333649367eba470b4d2af15b292aa4c6d584b3400d922d946fc80a19e40a,egg pic data/WhatsApp Image 2026-07-03 at 12.01.13 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.14 (1).jpeg,95c35916f6642153c2448fdca015388af596aeb6d3c22412fba494b967c71351,egg pic data/WhatsApp Image 2026-07-03 at 12.01.14 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.14.jpeg,88f8e2ba650dadfc159d03912c1e18cbce9c2b4e406a111e3636b15b7b43b965,egg pic data/WhatsApp Image 2026-07-03 at 12.01.14 PM.jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.15 (1).jpeg,41538e48f52c0a7d126e1c9423e625b1e6d1e2c90d89d5c911ef612936381db2,egg pic data/WhatsApp Image 2026-07-03 at 12.01.15 PM (1).jpeg,,,,,needs_stack_face_polygons,
WhatsApp Unknown 2026-07-03 at 12.09.02/WhatsApp Image 2026-07-03 at 12.01.15.jpeg,71c4e305bbee6f69e4a27f12baca655f3069b27314c3e506bbcae103d5b54816,egg pic data/WhatsApp Image 2026-07-03 at 12.01.15 PM.jpeg,,,,,needs_stack_face_polygons,
